join_date,last_purchase_date,age,gender,location,number_of_site_visits,number_of_emails_opened,number_of_clicks,transaction_id,transaction_amount,campaign_id,AvgOrderVal,customer_lifespan_days,Customerlifetime_Years,recency,frequency,monetary,r_rank,f_rank,m_rank,rfm_score,rfm_segment
2022-09-11,2024-02-26,48,1,West Lauratown,11,46,34,5,2684,,537,533,2,152,5,2684.1499999999996,4,1,1,411,Others
2021-02-21,2024-05-18,59,0,Andersenhaven,198,154,41,1,1261,1.0,1261,1182,4,1156,1,1261.14,1,1,1,111,At Risk
2020-01-28,2021-03-25,42,0,Adamburgh,79,12,15,9,4186,1.0,465,422,2,1210,9,4186.0,1,2,2,122,Others
2021-10-07,2022-06-10,29,0,Port Katherineside,49,43,20,14,7933,2.0,567,246,1,764,14,7933.099999999999,2,3,3,233,Others
2021-03-03,2024-03-14,25,1,Dianeland,549,137,51,3,1349,,450,1107,4,359,3,1348.55,3,1,1,311,Others
2021-04-01,2024-05-12,34,1,North Williamstad,334,176,46,2,1819,,909,1137,4,1037,2,1818.75,1,1,1,111,At Risk
2023-07-28,2024-04-08,33,0,East Robertborough,20,1,24,10,4386,1.0,439,255,1,108,10,4386.22,5,2,2,522,Loyal Customers
2023-04-30,2023-11-05,49,1,Port Michelleville,5,31,8,7,5035,1.0,719,189,1,263,7,5035.34,4,2,2,422,Others
2020-08-11,2024-05-04,25,1,Cabreraberg,232,130,49,6,2247,1.0,375,1362,4,481,6,2247.4700000000003,3,2,1,321,Others
2020-06-30,2022-08-28,58,0,Lake Sarahmouth,134,37,75,16,12948,2.0,809,789,3,734,16,12948.15,2,4,5,245,Big Spenders
2022-08-23,2024-03-19,62,0,New Alexander,115,50,36,18,9175,,510,574,2,123,18,9175.07,5,4,4,544,Loyal Customers
2024-04-15,2024-05-07,40,0,Dustinberg,10,3,1,16,11414,1.0,713,22,1,57,16,11414.24,5,4,4,544,Loyal Customers
2021-04-16,2021-05-21,25,0,Jasonhaven,12,1,1,13,8275,3.0,637,35,1,1139,13,8274.99,1,3,3,133,Others
2023-11-01,2024-04-25,64,0,New Jessicamouth,76,30,14,7,3458,1.0,494,176,1,96,7,3458.05,5,2,2,522,Loyal Customers
2023-05-04,2023-05-15,36,1,Whiteport,3,1,1,9,5531,2.0,615,11,1,415,9,5531.18,3,2,2,322,Others
2020-05-19,2020-08-13,38,0,Tylerburgh,40,15,3,19,12295,1.0,647,86,1,1424,19,12295.130000000001,1,4,5,145,Big Spenders
2020-08-30,2022-07-11,26,0,Thomasfort,105,57,52,15,10280,2.0,685,680,2,723,15,10279.61,2,3,4,234,Others
2020-07-02,2021-01-08,41,1,North Aliceport,73,19,4,22,8734,1.0,397,190,1,1275,22,8734.3,1,5,3,153,Frequent Customers
2023-04-09,2023-11-13,52,1,Port Richard,24,11,2,22,12692,2.0,577,218,1,256,22,12692.09,4,5,5,455,Frequent Customers
2021-08-16,2023-02-17,25,1,New Robertton,198,36,38,25,17455,1.0,698,550,2,502,25,17454.53,2,5,5,255,Frequent Customers
2020-08-18,2021-10-15,26,1,West Robert,124,45,16,7,4396,1.0,628,423,2,1051,7,4395.99,1,2,2,122,Others
2020-02-10,2022-01-25,40,0,Guzmanhaven,52,93,27,4,2613,,653,715,2,1023,4,2613.0699999999997,1,1,1,111,At Risk
2021-09-02,2023-03-30,31,1,Carolynchester,166,1,16,19,11327,1.0,596,574,2,490,19,11326.64,3,4,4,344,Others
2020-07-30,2022-03-29,20,1,Davismouth,55,110,45,22,11457,,521,607,2,829,22,11457.49,1,5,4,154,Frequent Customers
2020-08-10,2024-05-20,18,0,Anneshire,416,14,101,11,6834,2.0,621,1379,4,335,11,6834.21,3,3,3,333,Others
2021-11-09,2023-10-12,23,1,Wrightmouth,181,95,2,22,11214,4.0,510,702,2,340,22,11214.08,3,5,4,354,Frequent Customers
2024-01-19,2024-04-15,34,1,Watsonmouth,40,9,5,23,11586,1.0,504,87,1,86,23,11586.06,5,5,4,554,Loyal Customers
2021-08-03,2021-12-03,38,0,Smithtown,21,19,9,8,3459,1.0,432,122,1,951,8,3458.88,1,2,2,122,Others
2022-09-28,2023-04-10,26,1,Dianaborough,14,37,11,11,7928,2.0,721,194,1,471,11,7927.7,3,3,3,333,Others
2021-07-11,2022-05-10,25,0,Skinnerstad,150,3,11,22,14855,1.0,675,303,1,789,22,14855.16,2,5,5,255,Frequent Customers
2021-03-04,2024-02-06,51,1,Martinezport,458,57,79,23,13278,1.0,577,1069,3,295,23,13277.72,4,5,5,455,Frequent Customers
2023-05-17,2024-05-05,28,0,Lake Williammouth,122,38,29,3,641,2.0,214,354,1,143,3,640.94,5,1,1,511,Loyal Customers
2023-04-17,2023-06-17,51,0,Margarethaven,12,9,1,6,2417,1.0,403,61,1,391,6,2416.79,3,2,1,321,Others
2022-08-31,2023-07-06,25,0,Port Aliciaside,148,59,23,24,15671,3.0,653,309,1,368,24,15671.4,3,5,5,355,Frequent Customers
2023-05-29,2023-10-14,47,0,Harrisville,35,16,8,4,1676,3.0,419,138,1,272,4,1676.38,4,1,1,411,Others
2020-06-07,2021-04-18,25,0,Lake Lauren,85,21,3,11,8874,2.0,807,315,1,1172,11,8874.18,1,3,3,133,Others
2021-04-07,2022-12-22,25,1,Nguyenburgh,41,109,22,13,7857,2.0,604,624,2,581,13,7857.31,2,3,3,233,Others
2023-05-08,2023-09-20,61,0,South John,29,10,1,20,12787,,639,135,1,292,20,12787.23,4,4,5,445,Big Spenders
2021-08-19,2023-09-13,29,1,East Douglasmouth,171,86,19,1,250,3.0,250,755,3,886,1,250.44,1,1,1,111,At Risk
2023-02-04,2023-04-17,61,0,West Joseph,14,2,2,18,6839,2.0,380,72,1,443,18,6839.0599999999995,3,4,3,343,Others
2022-02-12,2022-05-19,42,1,Port Candice,1,2,1,1,243,1.0,243,96,1,864,1,242.93,1,1,1,111,At Risk
2020-10-03,2022-12-24,25,1,East Jenniferton,15,11,37,5,1861,1.0,372,812,3,573,5,1861.06,2,1,1,211,Others
2022-06-10,2022-08-17,43,0,Susanmouth,32,6,2,20,11232,,562,68,1,685,20,11232.38,2,4,4,244,Others
2021-11-21,2022-01-20,56,1,New Bettyborough,29,7,2,10,5889,1.0,589,60,1,901,10,5889.17,1,2,2,122,Others
2021-10-11,2024-04-24,33,0,South Ronald,427,50,49,18,10227,1.0,568,926,3,198,18,10226.56,4,4,4,444,Others
2023-08-16,2023-09-19,34,0,North Michael,7,3,2,4,1059,4.0,265,34,1,302,4,1058.62,3,1,1,311,Others
2021-11-03,2023-09-15,47,1,Wagnershire,246,106,37,16,12958,1.0,810,681,2,402,16,12958.26,3,4,5,345,Big Spenders
2023-09-14,2024-03-02,26,1,Hallville,74,24,15,5,2311,,462,170,1,127,5,2310.58,5,1,1,511,Loyal Customers
2023-09-20,2024-01-02,20,0,New Kyleville,40,19,4,14,8586,,613,104,1,195,14,8585.95,4,3,3,433,Others
2020-09-07,2024-02-14,34,0,Sherryville,291,24,59,20,13346,1.0,667,1255,4,154,20,13346.34,4,4,5,445,Big Spenders
2022-11-04,2024-03-06,28,0,North Yvonnebury,223,84,30,4,5298,2.0,1325,488,2,130,4,5298.38,5,1,2,512,Loyal Customers
2024-02-23,2024-04-20,36,1,Robinsonfurt,10,9,1,23,13381,1.0,582,57,1,73,23,13381.12,5,5,5,555,Best Customers
2024-03-25,2024-04-03,40,0,North Julieville,1,1,1,16,11912,2.0,745,9,1,90,16,11912.42,5,4,4,544,Loyal Customers
2021-02-19,2021-09-18,21,0,North Ashley,78,2,20,17,10043,,591,211,1,1021,17,10042.89,1,4,4,144,Others
2023-07-04,2023-10-22,22,0,Rachelland,20,13,7,16,13019,1.0,814,110,1,256,16,13018.73,4,4,5,445,Big Spenders
2020-11-24,2024-02-01,57,0,Port Juliefort,206,107,40,17,10669,3.0,628,1164,4,158,17,10668.58,4,4,4,444,Others
2023-09-18,2023-10-24,29,1,Martinfort,8,6,2,16,8448,1.0,528,36,1,252,16,8447.88,4,4,3,443,Others
2020-02-06,2023-06-10,65,1,Lake Barbaraside,237,67,18,11,5541,,504,1220,4,542,11,5541.11,2,3,2,232,Others
2024-05-12,2024-05-23,53,0,Guerrerochester,2,1,1,11,6622,1.0,602,11,1,41,11,6621.58,5,3,3,533,Loyal Customers
2023-03-08,2023-12-18,27,0,Powersbury,56,21,10,16,11064,2.0,691,285,1,235,16,11063.68,4,4,4,444,Others
2020-11-30,2022-12-06,56,0,Lake Aliciaberg,131,11,15,4,2140,1.0,535,736,3,845,4,2139.76,1,1,1,111,At Risk
2020-07-09,2021-02-17,26,1,Maldonadoborough,11,34,17,12,4459,,372,223,1,1236,12,4458.94,1,3,2,132,Others
2022-06-26,2023-11-14,25,0,West Danielfort,139,54,17,18,7492,1.0,416,506,2,232,18,7491.59,4,4,3,443,Others
2020-02-19,2022-07-03,25,0,New Brandonville,314,38,45,11,8018,2.0,729,865,3,885,11,8017.76,1,3,3,133,Others
2022-09-28,2023-06-07,57,0,Davidborough,44,41,1,25,16446,1.0,658,252,1,426,25,16445.93,3,5,5,355,Frequent Customers
2023-03-12,2024-01-18,25,1,Lake Janiceville,83,16,18,11,9773,4.0,888,312,1,200,11,9773.37,4,3,4,434,Others
2020-08-27,2022-01-04,47,0,Sarahfurt,116,17,17,19,10965,1.0,577,495,2,916,19,10965.09,1,4,4,144,Others
2022-10-30,2022-11-19,43,0,Lake Karenberg,8,1,1,2,500,1.0,250,20,1,594,2,499.79,2,1,1,211,Others
2023-07-13,2023-09-15,63,0,Lauriemouth,29,4,4,14,6407,4.0,458,64,1,291,14,6407.19,4,3,3,433,Others
2022-11-16,2024-01-05,62,0,Thomasland,82,39,6,21,8856,2.0,422,415,2,203,21,8856.5,4,5,3,453,Frequent Customers
2020-02-21,2023-03-13,44,0,East Karen,420,55,82,8,3476,,434,1116,4,506,8,3475.87,2,2,2,222,Others
2020-12-12,2023-11-06,35,0,South Eric,421,107,69,1,1256,3.0,1256,1059,3,1012,1,1255.68,1,1,1,111,At Risk
2022-02-20,2023-05-15,48,0,Garciamouth,117,78,2,8,6153,1.0,769,449,2,423,8,6153.21,3,2,3,323,Others
2020-08-24,2023-10-01,69,1,Alexanderburgh,368,144,14,8,5741,1.0,718,1133,4,418,8,5741.46,3,2,2,322,Others
2020-05-18,2024-03-06,29,0,South Abigail,395,121,128,7,3854,1.0,551,1388,4,131,7,3853.7400000000002,5,2,2,522,Loyal Customers
2023-08-06,2024-03-16,58,0,Ravenville,31,34,9,25,13419,,537,223,1,112,25,13418.51,5,5,5,555,Best Customers
2021-06-10,2023-10-04,59,1,East Stephanie,37,46,58,4,1643,1.0,411,846,3,659,4,1642.6200000000001,2,1,1,211,Others
2020-08-17,2024-04-01,69,1,East Shannonfurt,257,147,34,6,2795,,466,1323,4,394,6,2795.33,3,2,1,321,Others
2023-12-25,2024-01-18,66,1,Williamsside,6,3,1,5,3027,4.0,605,24,1,172,5,3027.07,4,1,1,411,Others
2020-12-31,2022-01-24,42,0,Arnoldmouth,158,75,23,17,9041,,532,389,2,926,17,9041.34,1,4,3,143,Others
2020-10-10,2022-03-05,60,1,West Williamstad,12,22,9,2,2086,1.0,1043,511,2,901,2,2086.34,1,1,1,111,At Risk
2020-11-09,2021-10-24,28,1,Yangville,172,20,14,10,6108,,611,349,1,1027,10,6108.25,1,2,3,123,Others
2023-09-28,2024-05-03,22,0,Codyfort,41,8,13,6,4034,,672,218,1,74,6,4033.71,5,2,2,522,Loyal Customers
2022-01-04,2022-12-14,66,1,North Paulmouth,38,39,15,10,5871,3.0,587,344,1,575,10,5871.21,2,2,2,222,Others
2021-05-14,2021-08-25,19,0,Bartlettchester,5,16,9,8,3534,2.0,442,103,1,1053,8,3534.2400000000002,1,2,2,122,Others
2022-05-11,2023-07-07,34,0,West Noah,64,27,10,2,526,1.0,263,422,2,641,2,525.98,2,1,1,211,Others
2022-04-23,2024-02-21,62,1,New Crystal,43,5,54,2,2072,2.0,1036,669,2,294,2,2071.7,4,1,1,411,Others
2021-11-02,2022-02-13,25,0,Port Sarahshire,14,1,8,3,3131,1.0,1044,103,1,902,3,3131.24,1,1,1,111,At Risk
2024-03-21,2024-05-12,28,1,Port Jennifer,21,3,4,5,2362,,472,52,1,54,5,2361.88,5,1,1,511,Loyal Customers
2023-07-06,2023-09-01,62,1,Lake Jeffrey,11,8,1,16,12173,1.0,761,57,1,305,16,12173.46,3,4,5,345,Big Spenders
2020-05-06,2023-03-27,20,0,Katherinetown,512,88,73,22,15193,1.0,691,1055,3,467,22,15192.98,3,5,5,355,Frequent Customers
2024-03-03,2024-03-13,44,1,Vanessaland,3,1,1,13,6938,1.0,534,10,1,111,13,6937.860000000001,5,3,3,533,Loyal Customers
2021-05-21,2023-03-10,25,1,Loriville,274,34,37,18,10585,1.0,588,658,2,491,18,10585.3,3,4,4,344,Others
2021-01-13,2023-08-24,29,0,Muellertown,474,118,49,3,2441,,814,953,3,1023,3,2441.21,1,1,1,111,At Risk
2022-03-12,2022-06-05,46,1,Bellville,23,3,1,5,3055,1.0,611,85,1,758,5,3055.05,2,1,1,211,Others
2021-03-21,2021-09-08,20,0,Vaughanville,14,23,3,21,10502,2.0,500,171,1,1029,21,10501.55,1,5,4,154,Frequent Customers
2022-10-19,2023-11-10,38,1,Port Jane,125,56,13,9,4430,2.0,492,387,2,256,9,4430.03,4,2,2,422,Others
2024-02-05,2024-03-31,44,1,South Roberto,8,7,2,11,9033,1.0,821,55,1,98,11,9032.68,5,3,3,533,Loyal Customers
2022-06-30,2023-11-27,26,1,West Nancystad,20,21,28,4,3018,,755,515,2,430,4,3018.08,3,1,1,311,Others
2021-02-19,2023-12-13,20,1,Lake Jessicaport,309,25,34,12,7557,,630,1027,3,213,12,7556.51,4,3,3,433,Others
2020-07-06,2020-11-01,61,0,Lake Mackenzie,46,9,3,20,10036,1.0,502,118,1,1340,20,10036.19,1,4,4,144,Others
2024-02-25,2024-04-22,49,0,Smithton,18,8,2,25,15007,2.0,600,57,1,72,25,15007.08,5,5,5,555,Best Customers
2020-09-18,2023-03-07,23,1,Shawton,15,31,71,1,834,3.0,834,900,3,1125,1,834.18,1,1,1,111,At Risk
2021-06-06,2023-11-12,28,0,Barronhaven,335,127,42,21,11784,1.0,561,889,3,249,21,11784.36,4,5,4,454,Frequent Customers
2023-11-03,2023-11-10,33,1,West David,1,1,1,24,11167,1.0,465,7,1,235,24,11166.61,4,5,4,454,Frequent Customers
2022-11-07,2023-07-16,69,0,Wilsonland,8,45,18,18,8786,1.0,488,251,1,354,18,8785.75,3,4,3,343,Others
2021-06-06,2023-06-10,63,0,South Christopher,269,72,61,24,12852,2.0,535,734,3,414,24,12851.52,3,5,5,355,Frequent Customers
2024-02-27,2024-04-17,61,1,Herrerahaven,16,8,2,22,11423,2.0,519,50,1,77,22,11422.99,5,5,4,554,Loyal Customers
2020-08-01,2024-05-10,26,1,South Todd,682,106,47,5,2715,3.0,543,1378,4,368,5,2715.39,3,1,1,311,Others
2020-11-14,2023-02-28,41,0,Sharonstad,174,77,73,7,3248,2.0,464,836,3,572,7,3247.88,2,2,2,222,Others
2023-03-09,2024-01-20,25,0,Montesberg,10,26,18,17,8658,1.0,509,317,1,179,17,8657.56,4,4,3,443,Others
2022-02-10,2024-02-07,66,0,West Kari,104,92,38,2,946,,473,727,2,596,2,946.4200000000001,2,1,1,211,Others
2020-09-02,2021-06-23,39,1,Port Charleshaven,130,24,8,22,13847,,629,294,1,1143,22,13846.869999999999,1,5,5,155,Frequent Customers
2022-10-03,2023-03-24,32,1,Penaborough,12,21,15,15,6879,,459,172,1,477,15,6879.47,3,3,3,333,Others
2023-08-15,2024-03-01,27,0,Port Jonathanhaven,16,2,9,14,12574,1.0,898,199,1,145,14,12574.24,5,3,5,535,Loyal Customers
2023-02-19,2023-11-14,62,1,Westbury,110,40,4,11,5769,1.0,524,268,1,265,11,5769.1900000000005,4,3,2,432,Others
2022-06-21,2023-11-05,27,1,Meganview,136,31,25,12,11269,,939,502,2,247,12,11268.61,4,3,4,434,Others
2024-04-28,2024-05-24,48,1,Tracyhaven,2,4,1,11,8230,2.0,748,26,1,39,11,8230.26,5,3,3,533,Loyal Customers
2022-12-28,2023-07-14,43,1,North Joannastad,22,18,12,7,3270,3.0,467,198,1,369,7,3270.0099999999998,3,2,2,322,Others
2023-02-08,2024-01-24,25,0,East John,68,46,28,2,1742,2.0,871,350,1,216,2,1741.5100000000002,4,1,1,411,Others
2023-03-17,2023-09-05,28,0,Anthonyville,6,26,3,3,1302,1.0,434,172,1,333,3,1301.6399999999999,3,1,1,311,Others
2021-09-13,2024-03-18,51,0,Elizabethbury,325,25,32,13,8678,,668,917,3,138,13,8678.47,5,3,3,533,Loyal Customers
2020-05-19,2023-06-07,37,1,West Sandra,452,168,48,19,10121,3.0,533,1114,4,401,19,10121.09,3,4,4,344,Others
2024-03-07,2024-03-29,29,0,Jessicafurt,2,3,1,10,7948,2.0,795,22,1,95,10,7947.71,5,2,3,523,Loyal Customers
2023-08-02,2024-02-08,58,1,Thompsonton,84,21,4,16,12270,1.0,767,190,1,148,16,12270.42,5,4,5,545,Loyal Customers
2021-06-17,2023-10-27,55,1,Port Earlchester,332,56,18,18,10939,,608,862,3,258,18,10939.289999999999,4,4,4,444,Others
2021-12-22,2021-12-29,43,1,West Michael,1,1,1,24,16656,2.0,694,7,1,916,24,16655.579999999998,1,5,5,155,Frequent Customers
2023-11-29,2024-02-28,46,0,Kleinhaven,7,12,4,3,2222,1.0,740,91,1,125,3,2221.5,5,1,1,511,Loyal Customers
2022-12-06,2023-04-15,22,0,Brittanyburgh,10,1,1,20,19495,2.0,975,130,1,444,20,19495.4,3,4,5,345,Big Spenders
2020-05-04,2023-10-08,37,1,Whitebury,311,244,124,12,4161,1.0,347,1252,4,302,12,4160.74,3,3,2,332,Others
2022-02-21,2022-05-30,25,0,Klinehaven,8,13,2,20,10002,,500,98,1,764,20,10001.84,2,4,4,244,Others
2020-12-15,2023-04-02,52,1,Spencertown,304,90,40,19,11518,2.0,606,838,3,468,19,11518.5,3,4,4,344,Others
2021-08-14,2024-05-03,25,0,Wilsonchester,173,181,65,2,506,2.0,253,993,3,505,2,505.77000000000004,2,1,1,211,Others
2021-12-21,2021-12-27,41,1,Wellsport,2,1,1,18,7764,,431,6,1,918,18,7763.68,1,4,3,143,Others
2020-04-13,2020-06-14,48,1,Johnnyfort,23,10,2,22,16428,1.0,747,62,1,1480,22,16428.31,1,5,5,155,Frequent Customers
2021-12-03,2023-12-19,58,0,Meghanland,212,94,41,3,857,2.0,286,746,3,561,3,857.36,2,1,1,211,Others
2024-03-26,2024-05-20,67,1,East Brittanyhaven,8,7,4,9,5889,2.0,654,55,1,44,9,5888.68,5,2,2,522,Loyal Customers
2020-01-04,2021-09-05,42,1,Danielmouth,196,34,33,20,14856,1.0,743,610,2,1035,20,14855.91,1,4,5,145,Big Spenders
2023-10-03,2023-11-21,25,1,West Lindsay,4,3,2,7,4853,2.0,693,49,1,232,7,4852.76,4,2,2,422,Others
2023-02-04,2024-02-01,61,0,Beckerview,175,12,15,20,8639,1.0,432,362,1,230,20,8639.17,4,4,3,443,Others
2020-01-19,2022-08-25,69,1,New Nathan,280,160,37,6,5177,2.0,863,949,3,743,6,5176.87,2,2,2,222,Others
2022-11-28,2024-04-09,25,1,North Christopherville,181,82,39,6,6837,,1139,498,2,153,6,6836.51,4,2,3,423,Others
2023-01-05,2023-01-12,57,0,Nicoleburgh,2,1,1,4,2032,1.0,508,7,1,539,4,2032.27,2,1,1,211,Others
2020-11-25,2023-12-16,18,1,Jamesview,150,128,54,10,4115,1.0,411,1116,4,260,10,4114.93,4,2,2,422,Others
2023-03-16,2024-02-22,55,0,New Daleport,116,51,31,12,8331,,694,343,1,212,12,8331.220000000001,4,3,3,433,Others
2022-07-19,2022-12-06,27,0,Millermouth,11,5,12,22,13302,,605,140,1,578,22,13302.08,2,5,5,255,Frequent Customers
2020-11-27,2024-04-01,25,0,Ryanview,479,17,74,7,6270,1.0,896,1221,4,149,7,6269.65,4,2,3,423,Others
2021-08-08,2022-11-18,25,0,Port Nicoletown,62,40,42,14,7037,,503,467,2,612,14,7037.36,2,3,3,233,Others
2024-05-29,2024-05-31,49,1,East Ryan,1,1,1,5,3308,1.0,662,2,1,32,5,3308.36,5,1,2,512,Loyal Customers
2023-10-04,2024-02-08,62,0,West Natalie,12,20,2,5,2398,2.0,480,127,1,190,5,2397.8100000000004,4,1,1,411,Others
2020-07-01,2023-03-09,28,1,Cherylside,325,184,4,13,8241,2.0,634,981,3,498,13,8241.300000000001,3,3,3,333,Others
2020-01-16,2020-04-22,33,0,East John,32,14,7,15,7922,2.0,528,97,1,1534,15,7921.85,1,3,3,133,Others
2022-07-25,2024-05-26,45,1,Anneville,34,66,27,17,14092,1.0,829,671,2,48,17,14091.81,5,4,5,545,Loyal Customers
2024-01-19,2024-04-24,67,1,Davisfurt,12,12,2,20,17779,,889,96,1,72,20,17779.420000000002,5,4,5,545,Loyal Customers
2023-05-29,2023-08-07,25,0,Lynnport,26,4,3,15,11549,4.0,770,70,1,336,15,11548.82,3,3,4,334,Others
2024-04-15,2024-05-07,55,0,Brandonberg,2,1,1,9,7061,2.0,785,22,1,61,9,7061.16,5,2,3,523,Loyal Customers
2022-01-20,2023-08-08,46,1,Port Eric,215,42,7,4,3332,1.0,833,565,2,509,4,3331.86,2,1,2,212,Others
2023-02-06,2023-03-05,58,1,New Raymondport,2,3,1,6,2811,2.0,468,27,1,488,6,2810.81,3,2,1,321,Others
2020-07-29,2023-03-19,43,0,North Charles,290,26,14,14,7708,3.0,551,963,3,480,14,7707.5,3,3,3,333,Others
2022-10-04,2023-06-03,68,0,North Travisside,63,37,22,15,11105,2.0,740,242,1,424,15,11104.59,3,3,4,334,Others
2021-05-07,2022-07-13,47,0,West Sandrafort,197,22,6,5,3062,2.0,612,432,2,773,5,3062.13,2,1,1,211,Others
2022-09-02,2022-11-03,44,0,Brandontown,20,1,2,11,6168,,561,62,1,610,11,6168.17,2,3,3,233,Others
2023-02-25,2023-12-03,38,1,Lopezberg,81,28,10,15,9082,1.0,605,281,1,245,15,9082.49,4,3,4,434,Others
2021-08-28,2023-03-20,69,0,Curtismouth,166,21,33,15,4306,3.0,287,569,2,609,15,4306.1,2,3,2,232,Others
2023-02-14,2023-10-07,21,0,Lake Thomas,71,1,9,3,1054,4.0,351,235,1,336,3,1053.87,3,1,1,311,Others
2021-04-29,2022-02-17,21,0,Martinchester,23,49,28,13,6050,1.0,465,294,1,868,13,6050.129999999999,1,3,3,133,Others
2023-11-01,2024-03-17,64,1,Snyderburgh,62,7,12,13,8902,1.0,685,137,1,116,13,8901.98,5,3,3,533,Loyal Customers
2022-03-12,2024-05-04,48,0,Jasmineborough,321,25,6,5,3982,2.0,796,784,3,134,5,3982.29,5,1,2,512,Loyal Customers
2022-03-04,2023-02-19,54,0,Port Ashley,134,67,31,16,6381,2.0,399,352,1,519,16,6381.05,2,4,3,243,Others
2023-07-28,2023-09-11,62,1,East Jacobtown,21,2,2,17,13103,,771,45,1,297,17,13103.09,4,4,5,445,Big Spenders
2022-10-27,2023-10-16,52,0,Kathleenland,21,68,5,17,11289,1.0,664,354,1,292,17,11289.36,4,4,4,444,Others
2022-07-04,2023-01-21,25,0,East Stevenview,82,26,7,15,9537,1.0,636,201,1,535,15,9537.42,2,3,4,234,Others
2023-03-12,2023-08-20,37,0,South Anthonystad,47,15,14,1,423,1.0,423,161,1,364,1,422.92,3,1,1,311,Others
2023-03-12,2024-04-07,39,0,Campbellport,176,11,30,24,14651,2.0,610,392,2,96,24,14650.96,5,5,5,555,Best Customers
2021-09-23,2022-09-13,25,0,Ayersberg,24,36,17,6,2464,2.0,411,355,1,681,6,2464.11,2,2,1,221,Others
2022-10-06,2022-10-24,32,1,Lake Alicia,7,2,1,14,10169,1.0,726,18,1,617,14,10168.69,2,3,4,234,Others
2021-03-11,2022-03-06,23,0,North Sandra,55,18,8,5,4494,3.0,899,360,1,863,5,4493.91,1,1,2,112,Others
2022-02-05,2023-05-26,21,0,Moralesshire,174,39,46,16,9986,,624,475,2,403,16,9986.460000000001,3,4,4,344,Others
2022-07-24,2023-03-12,25,0,Taylorton,71,24,19,8,5195,3.0,649,231,1,492,8,5195.07,3,2,2,322,Others
2023-03-23,2024-01-29,50,1,Aliview,65,30,22,5,3464,1.0,693,312,1,183,5,3464.28,4,1,2,412,Others
2022-03-21,2022-12-22,45,0,Port Scottborough,21,4,25,1,116,1.0,116,276,1,632,1,115.91,2,1,1,211,Others
2023-01-15,2023-07-23,62,0,Greenborough,50,36,6,19,8294,1.0,437,189,1,345,19,8294.16,3,4,3,343,Others
2020-07-15,2023-08-03,20,0,Christopherton,378,189,80,2,1742,2.0,871,1114,4,775,2,1741.55,2,1,1,211,Others
2021-07-15,2023-09-29,37,1,North Jon,100,2,79,7,2822,1.0,403,806,3,298,7,2822.49,4,2,1,421,Others
2024-01-15,2024-04-29,25,1,Juliamouth,7,4,9,16,11095,2.0,693,105,1,70,16,11094.85,5,4,4,544,Loyal Customers
2021-09-28,2022-08-20,18,0,East Juanshire,83,64,2,11,7754,1.0,705,326,1,730,11,7754.150000000001,2,3,3,233,Others
2021-05-09,2022-04-19,24,0,Stephanieshire,67,43,12,3,2221,2.0,740,345,1,875,3,2220.9700000000003,1,1,1,111,At Risk
2023-01-27,2023-08-06,27,0,Smithview,79,37,5,7,5244,1.0,749,191,1,335,7,5243.5,3,2,2,322,Others
2022-06-29,2022-11-25,56,0,Amyberg,43,25,2,8,5816,2.0,727,149,1,602,8,5815.53,2,2,2,222,Others
2022-09-16,2023-01-30,61,0,Lake Derek,23,23,12,24,11665,2.0,486,136,1,521,24,11665.09,2,5,4,254,Frequent Customers
2020-07-30,2020-11-20,28,0,North Angelashire,4,15,9,8,5311,2.0,664,113,1,1324,8,5311.070000000001,1,2,2,122,Others
2024-03-24,2024-05-16,21,0,Franklinview,10,4,4,4,4167,1.0,1042,53,1,51,4,4167.32,5,1,2,512,Loyal Customers
2023-03-13,2023-04-23,49,1,Beltranstad,10,7,2,14,9476,4.0,677,41,1,436,14,9475.51,3,3,4,334,Others
2021-01-29,2022-06-27,55,1,Collinsmouth,232,93,46,14,11046,1.0,789,514,2,742,14,11045.85,2,3,4,234,Others
2020-05-16,2022-04-26,54,1,West Timothymouth,298,133,19,22,16508,,750,710,2,805,22,16507.95,1,5,5,155,Frequent Customers
2023-08-18,2023-10-16,43,1,West Christopher,24,2,3,9,4892,,544,59,1,270,9,4892.07,4,2,2,422,Others
2023-10-28,2023-11-15,60,0,South Allen,5,2,1,8,5658,1.0,707,18,1,230,8,5657.72,4,2,2,422,Others
2021-01-01,2022-05-03,31,0,East Sheri,218,33,33,23,15312,2.0,666,487,2,837,23,15311.95,1,5,5,155,Frequent Customers
2020-06-16,2024-02-29,40,1,Briannaton,148,149,120,18,10834,,602,1353,4,141,18,10833.56,5,4,4,544,Loyal Customers
2023-11-05,2024-04-27,48,1,New Bobbyport,42,1,6,14,9092,1.0,649,174,1,69,14,9091.95,5,3,4,534,Loyal Customers
2022-05-02,2023-04-02,24,0,Samanthafort,45,15,6,14,9295,,664,335,1,457,14,9294.55,3,3,4,334,Others
2022-09-04,2023-07-06,31,0,Youngmouth,102,8,17,2,860,1.0,430,305,1,519,2,860.28,2,1,1,211,Others
2020-11-17,2024-03-21,56,0,Port Stephanieberg,474,131,84,8,3885,1.0,486,1220,4,260,8,3885.34,4,2,2,422,Others
2023-04-20,2023-05-06,56,0,Brownfurt,4,1,1,19,13868,2.0,730,16,1,423,19,13868.14,3,4,5,345,Big Spenders
